STATE,Commodity,Variety,Market_Name,month,day,year,Min_Price,Max_Price,price_range,price_center,prev_price,avg_price_7,Modal_Price
West Bengal,Potato,Other,Falakata,10.0,2.0,2025.0,1000.0,1100.0,100.0,1050.0,1750.0,1371.4285714285713,1050.0
West Bengal,Potato,Red,Falakata,10.0,2.0,2025.0,1200.0,1400.0,200.0,1300.0,1050.0,1364.2857142857142,1300.0
West Bengal,Potato,Other,Falakata,10.0,3.0,2025.0,900.0,1000.0,100.0,950.0,1300.0,1307.142857142857,950.0
West Bengal,Potato,Red,Falakata,10.0,4.0,2025.0,1700.0,1800.0,100.0,1750.0,950.0,1421.4285714285713,1750.0
West Bengal,Potato,Jyoti,Falakata,10.0,4.0,2025.0,1100.0,1150.0,50.0,1125.0,1750.0,1410.0,1120.0
West Bengal,Potato,Jyoti,Falakata,10.0,6.0,2025.0,1150.0,1250.0,100.0,1200.0,1120.0,1302.857142857143,1200.0
West Bengal,Potato,Other,Falakata,11.0,1.0,2025.0,1700.0,1800.0,100.0,1750.0,1200.0,1302.857142857143,1750.0
West Bengal,Potato,Red,Falakata,11.0,1.0,2025.0,2000.0,2100.0,100.0,2050.0,1750.0,1445.7142857142858,2050.0
West Bengal,Potato,Other,Falakata,11.0,2.0,2025.0,1000.0,1100.0,100.0,1050.0,2050.0,1410.0,1050.0
West Bengal,Potato,Red,Falakata,11.0,2.0,2025.0,1200.0,1300.0,100.0,1250.0,1050.0,1452.857142857143,1250.0
West Bengal,Potato,Other,Falakata,11.0,3.0,2025.0,900.0,1000.0,100.0,950.0,1250.0,1338.5714285714287,950.0
West Bengal,Potato,Red,Falakata,12.0,1.0,2025.0,2000.0,2100.0,100.0,2050.0,950.0,1471.4285714285713,2050.0
West Bengal,Potato,Other,Falakata,12.0,1.0,2025.0,1700.0,1800.0,100.0,1750.0,2050.0,1550.0,1750.0
West Bengal,Potato,Other,Falakata,12.0,2.0,2025.0,1000.0,1100.0,100.0,1050.0,1750.0,1450.0,1050.0
West Bengal,Potato,Red,Falakata,12.0,2.0,2025.0,1100.0,1300.0,200.0,1200.0,1050.0,1328.5714285714287,1200.0
West Bengal,Potato,Other,Falakata,12.0,3.0,2025.0,900.0,980.0,80.0,940.0,1200.0,1314.2857142857142,950.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,8.0,2023.0,1000.0,1150.0,150.0,1075.0,980.0,1027.5,1075.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1075.0,1055.0,1110.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1110.0,1020.0,915.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,11.0,2023.0,850.0,1000.0,150.0,925.0,915.0,1001.0,925.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,12.0,2023.0,700.0,900.0,200.0,800.0,925.0,967.5,800.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,7.0,2023.0,900.0,1100.0,200.0,1000.0,800.0,972.1428571428571,1000.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,8.0,2023.0,1000.0,1150.0,150.0,1075.0,1000.0,986.4285714285714,1080.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1080.0,990.0,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1100.0,962.1428571428571,915.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,11.0,2023.0,850.0,1000.0,150.0,925.0,915.0,964.2857142857143,930.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,12.0,2023.0,700.0,950.0,250.0,825.0,930.0,946.4285714285714,800.0
Uttar Pradesh,Potato,Local,Fatehpur,3.0,7.0,2023.0,900.0,1100.0,200.0,1000.0,800.0,975.0,1000.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1000.0,989.2857142857143,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1100.0,992.1428571428571,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1100.0,965.7142857142857,915.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,11.0,2023.0,850.0,1000.0,150.0,925.0,915.0,967.1428571428571,925.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,12.0,2023.0,700.0,950.0,250.0,825.0,925.0,950.0,810.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,7.0,2023.0,900.0,1100.0,200.0,1000.0,810.0,980.7142857142857,1015.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1015.0,996.4285714285714,1110.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1110.0,995.0,1090.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1090.0,967.8571428571429,910.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,11.0,2023.0,850.0,1000.0,150.0,925.0,910.0,968.5714285714286,920.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,12.0,2023.0,700.0,950.0,250.0,825.0,920.0,950.7142857142857,800.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,7.0,2023.0,900.0,1100.0,200.0,1000.0,800.0,981.4285714285714,1025.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1025.0,995.7142857142857,1115.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,9.0,2023.0,1000.0,1170.0,170.0,1085.0,1115.0,991.4285714285714,1080.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1080.0,967.1428571428571,920.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,11.0,2023.0,850.0,1000.0,150.0,925.0,920.0,967.8571428571429,915.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,12.0,2023.0,700.0,900.0,200.0,800.0,915.0,952.8571428571429,815.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,6.0,2023.0,800.0,1000.0,200.0,900.0,815.0,967.1428571428571,900.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,7.0,2023.0,950.0,1100.0,150.0,1025.0,900.0,966.4285714285714,1020.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1020.0,965.7142857142857,1110.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1110.0,968.5714285714286,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1100.0,969.2857142857143,925.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,11.0,2023.0,800.0,1000.0,200.0,900.0,925.0,967.1428571428571,900.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,12.0,2023.0,700.0,1000.0,300.0,850.0,900.0,967.8571428571429,820.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,6.0,2023.0,800.0,1000.0,200.0,900.0,820.0,967.1428571428571,895.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,7.0,2023.0,950.0,1110.0,160.0,1030.0,895.0,968.5714285714286,1030.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1030.0,967.1428571428571,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,9.0,2023.0,1000.0,1200.0,200.0,1100.0,1100.0,968.5714285714286,1110.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1110.0,969.2857142857143,930.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,11.0,2023.0,800.0,1000.0,200.0,900.0,930.0,969.2857142857143,900.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,12.0,2023.0,700.0,1000.0,300.0,850.0,900.0,971.4285714285714,835.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,6.0,2023.0,800.0,1000.0,200.0,900.0,835.0,972.1428571428571,900.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,7.0,2023.0,980.0,1120.0,140.0,1050.0,900.0,975.0,1050.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1050.0,975.0,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,9.0,2023.0,1000.0,1160.0,160.0,1080.0,1100.0,970.7142857142857,1080.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,10.0,2023.0,820.0,1020.0,200.0,920.0,1080.0,972.1428571428571,940.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,11.0,2023.0,800.0,970.0,170.0,885.0,940.0,970.0,885.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,12.0,2023.0,700.0,1000.0,300.0,850.0,885.0,972.1428571428571,850.0
Uttar Pradesh,Potato,Local,Fatehpur,9.0,6.0,2023.0,830.0,1000.0,170.0,915.0,850.0,972.1428571428571,900.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,7.0,2023.0,970.0,1150.0,180.0,1060.0,900.0,973.5714285714286,1060.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1060.0,972.1428571428571,1090.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,9.0,2023.0,1000.0,1180.0,180.0,1090.0,1090.0,973.5714285714286,1090.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,10.0,2023.0,800.0,1000.0,200.0,900.0,1090.0,972.1428571428571,930.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,11.0,2023.0,800.0,950.0,150.0,875.0,930.0,972.1428571428571,885.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,12.0,2023.0,700.0,1020.0,320.0,860.0,885.0,971.4285714285714,845.0
Uttar Pradesh,Potato,Local,Fatehpur,10.0,6.0,2023.0,840.0,1000.0,160.0,920.0,845.0,972.8571428571429,910.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,7.0,2023.0,980.0,1200.0,220.0,1090.0,910.0,974.2857142857143,1070.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1070.0,975.7142857142857,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,9.0,2023.0,1000.0,1150.0,150.0,1075.0,1100.0,975.0,1085.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,10.0,2023.0,830.0,1020.0,190.0,925.0,1085.0,975.7142857142857,935.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,11.0,2023.0,800.0,950.0,150.0,875.0,935.0,975.0,880.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,12.0,2023.0,700.0,1000.0,300.0,850.0,880.0,975.7142857142857,850.0
Uttar Pradesh,Potato,Local,Fatehpur,11.0,6.0,2023.0,860.0,1010.0,150.0,935.0,850.0,976.4285714285714,915.0
Uttar Pradesh,Potato,Desi,Fatehpur,11.0,7.0,2023.0,950.0,1180.0,230.0,1065.0,915.0,975.7142857142857,1065.0
Uttar Pradesh,Potato,Desi,Fatehpur,11.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1065.0,975.7142857142857,1100.0
Uttar Pradesh,Potato,Desi,Fatehpur,11.0,9.0,2023.0,1000.0,1150.0,150.0,1075.0,1100.0,974.2857142857143,1075.0
Uttar Pradesh,Potato,Desi,Fatehpur,11.0,10.0,2023.0,830.0,1030.0,200.0,930.0,1075.0,975.0,940.0
Uttar Pradesh,Potato,Desi,Fatehpur,11.0,11.0,2023.0,800.0,950.0,150.0,875.0,940.0,974.2857142857143,875.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,6.0,2023.0,800.0,1000.0,200.0,900.0,875.0,982.8571428571429,910.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,7.0,2023.0,980.0,1200.0,220.0,1090.0,910.0,1005.0,1070.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,8.0,2023.0,1000.0,1200.0,200.0,1100.0,1070.0,1011.4285714285714,1110.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,9.0,2023.0,1000.0,1150.0,150.0,1075.0,1110.0,1007.8571428571429,1075.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,10.0,2023.0,820.0,1020.0,200.0,920.0,1075.0,989.2857142857143,945.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,11.0,2023.0,800.0,950.0,150.0,875.0,945.0,980.7142857142857,880.0
Uttar Pradesh,Potato,Desi,Fatehpur,12.0,12.0,2023.0,750.0,1000.0,250.0,875.0,880.0,977.8571428571429,855.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,1.0,2024.0,500.0,700.0,200.0,600.0,855.0,933.5714285714286,600.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,2.0,2024.0,550.0,700.0,150.0,625.0,600.0,872.8571428571429,645.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,3.0,2024.0,875.0,1020.0,145.0,947.5,645.0,851.4285714285714,960.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,4.0,2024.0,1200.0,1400.0,200.0,1300.0,960.0,887.1428571428571,1325.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,5.0,2024.0,1685.0,1875.0,190.0,1780.0,1325.0,1005.0,1770.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,6.0,2024.0,1700.0,1900.0,200.0,1800.0,1770.0,1138.5714285714287,1815.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,7.0,2024.0,2050.0,2300.0,250.0,2175.0,1815.0,1328.5714285714287,2185.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,9.0,2024.0,2180.0,2400.0,220.0,2290.0,2185.0,1570.0,2290.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,10.0,2024.0,1960.0,2200.0,240.0,2080.0,2290.0,1775.0,2080.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,11.0,2024.0,1960.0,2170.0,210.0,2065.0,2080.0,1935.0,2080.0
Uttar Pradesh,Potato,Desi,Fatehpur,1.0,12.0,2024.0,1950.0,2200.0,250.0,2075.0,2080.0,2043.5714285714287,2085.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,1.0,2024.0,500.0,700.0,200.0,600.0,2085.0,1877.857142857143,610.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,2.0,2024.0,560.0,700.0,140.0,630.0,610.0,1710.0,640.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,3.0,2024.0,900.0,1050.0,150.0,975.0,640.0,1536.4285714285713,970.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,4.0,2024.0,1200.0,1400.0,200.0,1300.0,970.0,1397.857142857143,1320.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,6.0,2024.0,1700.0,1915.0,215.0,1807.5,1320.0,1360.7142857142858,1820.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,7.0,2024.0,2100.0,2300.0,200.0,2200.0,1820.0,1379.2857142857142,2210.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,8.0,2024.0,2200.0,2400.0,200.0,2300.0,2210.0,1410.0,2300.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,9.0,2024.0,2200.0,2400.0,200.0,2300.0,2300.0,1651.4285714285713,2300.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,10.0,2024.0,2000.0,2200.0,200.0,2100.0,2300.0,1860.0,2100.0
Uttar Pradesh,Potato,Local,Fatehpur,2.0,11.0,2024.0,1960.0,2100.0,140.0,2030.0,2100.0,2018.5714285714287,2080.0
Uttar Pradesh,Potato,Desi,Fatehpur,2.0,12.0,2024.0,1960.0,2200.0,240.0,2080.0,2080.0,2128.5714285714284,2090.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,1.0,2024.0,500.0,700.0,200.0,600.0,2090.0,1954.2857142857142,600.0
Uttar Pradesh,Potato,Local,Fatehpur,3.0,2.0,2024.0,570.0,700.0,130.0,635.0,600.0,1730.0,640.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,3.0,2024.0,900.0,1030.0,130.0,965.0,640.0,1539.2857142857142,965.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,4.0,2024.0,1200.0,1400.0,200.0,1300.0,965.0,1400.7142857142858,1330.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,5.0,2024.0,1680.0,1880.0,200.0,1780.0,1330.0,1350.7142857142858,1750.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,6.0,2024.0,1700.0,1915.0,215.0,1807.5,1750.0,1314.2857142857142,1825.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,7.0,2024.0,2100.0,2300.0,200.0,2200.0,1825.0,1332.142857142857,2215.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,8.0,2024.0,2200.0,2400.0,200.0,2300.0,2215.0,1575.0,2300.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,9.0,2024.0,2180.0,2400.0,220.0,2290.0,2300.0,1810.7142857142858,2290.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,11.0,2024.0,1970.0,2200.0,230.0,2085.0,2290.0,1971.4285714285713,2090.0
Uttar Pradesh,Potato,Desi,Fatehpur,3.0,12.0,2024.0,1900.0,2250.0,350.0,2075.0,2090.0,2081.4285714285716,2100.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,1.0,2024.0,550.0,730.0,180.0,640.0,2100.0,1923.5714285714287,645.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,2.0,2024.0,500.0,700.0,200.0,600.0,645.0,1752.142857142857,625.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,3.0,2024.0,900.0,1100.0,200.0,1000.0,625.0,1577.142857142857,990.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,5.0,2024.0,1685.0,1850.0,165.0,1767.5,990.0,1500.7142857142858,1765.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,6.0,2024.0,1700.0,1920.0,220.0,1810.0,1765.0,1435.0,1830.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,8.0,2024.0,2200.0,2380.0,180.0,2290.0,1830.0,1462.857142857143,2285.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,9.0,2024.0,2175.0,2400.0,225.0,2287.5,2285.0,1489.2857142857142,2285.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,10.0,2024.0,2050.0,2250.0,200.0,2150.0,2285.0,1703.5714285714287,2145.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,11.0,2024.0,1960.0,2150.0,190.0,2055.0,2145.0,1912.142857142857,2085.0
Uttar Pradesh,Potato,Desi,Fatehpur,4.0,12.0,2024.0,1900.0,2200.0,300.0,2050.0,2085.0,2066.4285714285716,2070.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,1.0,2024.0,500.0,700.0,200.0,600.0,2070.0,1900.0,600.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,2.0,2024.0,550.0,700.0,150.0,625.0,600.0,1728.5714285714287,630.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,3.0,2024.0,900.0,1100.0,200.0,1000.0,630.0,1545.0,1000.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,5.0,2024.0,1670.0,1850.0,180.0,1760.0,1000.0,1470.0,1760.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,6.0,2024.0,1750.0,1925.0,175.0,1837.5,1760.0,1425.7142857142858,1835.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,7.0,2024.0,2100.0,2300.0,200.0,2200.0,1835.0,1444.2857142857142,2215.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,8.0,2024.0,2160.0,2375.0,215.0,2267.5,2215.0,1474.2857142857142,2280.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,10.0,2024.0,2050.0,2260.0,210.0,2155.0,2280.0,1694.2857142857142,2140.0
Uttar Pradesh,Potato,Desi,Fatehpur,5.0,11.0,2024.0,1970.0,2200.0,230.0,2085.0,2140.0,1902.857142857143,2090.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,1.0,2024.0,500.0,700.0,200.0,600.0,2090.0,1845.7142857142858,600.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,2.0,2024.0,560.0,700.0,140.0,630.0,600.0,1685.0,635.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,3.0,2024.0,900.0,1100.0,200.0,1000.0,635.0,1565.7142857142858,1000.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,4.0,2024.0,1300.0,1500.0,200.0,1400.0,1000.0,1450.0,1405.0
Uttar Pradesh,Potato,Local,Fatehpur,6.0,5.0,2024.0,1675.0,1850.0,175.0,1762.5,1405.0,1376.4285714285713,1765.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,8.0,2024.0,2170.0,2370.0,200.0,2270.0,1765.0,1397.142857142857,2285.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,9.0,2024.0,2180.0,2400.0,220.0,2290.0,2285.0,1423.5714285714287,2275.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,10.0,2024.0,2050.0,2215.0,165.0,2132.5,2275.0,1642.857142857143,2135.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,11.0,2024.0,1970.0,2200.0,230.0,2085.0,2135.0,1850.0,2085.0
Uttar Pradesh,Potato,Desi,Fatehpur,6.0,12.0,2024.0,2000.0,2250.0,250.0,2125.0,2085.0,2010.0,2120.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,1.0,2024.0,560.0,740.0,180.0,650.0,2120.0,1902.142857142857,650.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,2.0,2024.0,550.0,700.0,150.0,625.0,650.0,1740.0,630.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,3.0,2024.0,900.0,1100.0,200.0,1000.0,630.0,1556.4285714285713,1000.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,4.0,2024.0,1350.0,1520.0,170.0,1435.0,1000.0,1436.4285714285713,1435.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,5.0,2024.0,1680.0,1900.0,220.0,1790.0,1435.0,1385.0,1775.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,6.0,2024.0,1710.0,1920.0,210.0,1815.0,1775.0,1348.5714285714287,1830.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,7.0,2024.0,2150.0,2360.0,210.0,2255.0,1830.0,1370.7142857142858,2275.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,8.0,2024.0,2160.0,2350.0,190.0,2255.0,2275.0,1602.142857142857,2270.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,9.0,2024.0,2160.0,2380.0,220.0,2270.0,2270.0,1835.7142857142858,2265.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,10.0,2024.0,2050.0,2200.0,150.0,2125.0,2265.0,1996.4285714285713,2125.0
Uttar Pradesh,Potato,Desi,Fatehpur,7.0,12.0,2024.0,2000.0,2250.0,250.0,2125.0,2125.0,2095.0,2125.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,1.0,2024.0,600.0,750.0,150.0,675.0,2125.0,1939.2857142857142,685.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,2.0,2024.0,580.0,740.0,160.0,660.0,685.0,1770.7142857142858,650.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,3.0,2024.0,950.0,1100.0,150.0,1025.0,650.0,1592.857142857143,1030.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,5.0,2024.0,1675.0,1900.0,225.0,1787.5,1030.0,1522.857142857143,1780.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,6.0,2024.0,1700.0,1910.0,210.0,1805.0,1780.0,1459.2857142857142,1820.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,7.0,2024.0,2200.0,2400.0,200.0,2300.0,1820.0,1484.2857142857142,2300.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,8.0,2024.0,2160.0,2380.0,220.0,2270.0,2300.0,1505.0,2270.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,9.0,2024.0,2170.0,2400.0,230.0,2285.0,2270.0,1734.2857142857142,2290.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,10.0,2024.0,2050.0,2220.0,170.0,2135.0,2290.0,1945.7142857142858,2130.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,11.0,2024.0,1950.0,2150.0,200.0,2050.0,2130.0,2093.5714285714284,2065.0
Uttar Pradesh,Potato,Desi,Fatehpur,8.0,12.0,2024.0,2000.0,2250.0,250.0,2125.0,2065.0,2142.1428571428573,2120.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,1.0,2024.0,500.0,700.0,200.0,600.0,2120.0,1967.857142857143,600.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,2.0,2024.0,580.0,750.0,170.0,665.0,600.0,1733.5714285714287,660.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,3.0,2024.0,950.0,1110.0,160.0,1030.0,660.0,1555.7142857142858,1025.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,4.0,2024.0,1385.0,1550.0,165.0,1467.5,1025.0,1437.857142857143,1465.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,6.0,2024.0,1700.0,1910.0,210.0,1805.0,1465.0,1394.2857142857142,1825.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,7.0,2024.0,2230.0,2460.0,230.0,2345.0,1825.0,1435.0,2350.0
Uttar Pradesh,Potato,Local,Fatehpur,9.0,8.0,2024.0,2160.0,2350.0,190.0,2255.0,2350.0,1457.857142857143,2280.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,9.0,2024.0,2180.0,2400.0,220.0,2290.0,2280.0,1697.142857142857,2275.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,11.0,2024.0,1960.0,2180.0,220.0,2070.0,2275.0,1901.4285714285713,2090.0
Uttar Pradesh,Potato,Desi,Fatehpur,9.0,12.0,2024.0,2000.0,2250.0,250.0,2125.0,2090.0,2059.285714285714,2130.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,1.0,2024.0,500.0,700.0,200.0,600.0,2130.0,1935.7142857142858,600.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,2.0,2024.0,570.0,750.0,180.0,660.0,600.0,1770.0,665.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,3.0,2024.0,1000.0,1100.0,100.0,1050.0,665.0,1584.2857142857142,1050.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,4.0,2024.0,1380.0,1550.0,170.0,1465.0,1050.0,1467.142857142857,1460.0
Uttar Pradesh,Potato,Desi,Fatehpur,10.0,5.0,2024.0,1660.0,1900.0,240.0,1780.0,1460.0,1396.4285714285713,1780.0
